File	Left Context	Hit	Right Context
wiki_corpus.txt	maqbarası hám onıń qoyımshılıǵı Atın mángilestiriw: Ájiniyazdıń Nókis qalasındaǵı eskertkishi. Ájiniyaz Qosıbay ulınıń Nókis mámleketlik pedinstitutınıń jańa imaratı aldındaǵı byusti 1990-jıldan Xiywadaǵı Sherǵazıxan mediresesinde Ájiniyazdıń 	ómiri 	hám dóretiwshiligine arnalǵan ekspoziciya isleydi (Sherǵazıxan mediresesi. 1992-jıl — Nókis mámleketlik pedagogikalıq institutına shayırdıń atı berildi; I. V. Savickiy atındaǵı Qaraqalpaqstan mámleketlik kórkem-óner muzeyi 
wiki_corpus.txt	atamasındaǵı ilimiy-teoriyalıq konferenciya bolıp ótti; 5-sentyabr — Nókis qalasında Ájiniyaz atındaǵı Nókis mámleketlik pedagogikalıq institutınıń jańa imaratı paydalanıwǵa tapsırıldı; 24-sentyabr — Tashkent qalasında Ájiniyaz Qosıbay ulınıń 	ómiri 	hám dóretiwshiligine arnalǵan kórgizbe ashıldı; 27-sentyabr — Túrkiyanıń paytaxtı Ankara qalasında Túrkiy Akademiyası tárepinen túrk tilinde basıp shıǵarılǵan «Karakalpak Şairi Äjiniyaz Kosıbay Ulı» kitabınıń prezentaciyası 
wiki_corpus.txt	basqa qálegen materik xalqınan kóp. Arqada muzlı Arktikadan baslap qublada ıssı ekvator jerlerine jayılǵan Azia materigi úlken, bos shólistanlıqlardı, sonıń menen birge dúnyanıń eń biyik 	tawlarıin 	hám eń uzın dáryaların óz ishine aladı. Aziya mámleketleri  Mámleket Birlesken Arab Ámirlikleri Iordaniya Túrkiya Qazaqstan Túrkmenstan Iraq Ázerbayjan Tailand Baxreyn Livan Qırǵızstan Laos 
wiki_corpus.txt	kóz aldıńa keltiriw qıyın. Bul janrdıń ózgesheligi de usında. Kategoriya:Qaraqalpaq ádebiyatı Kategoriya:Qaraqalpaq folklorı  TITLE: Aziya Dúnya kartasında Aziya Aziya — Jerdiń arqa yarım sharında 	jaylasqan 	hám eń úlken dep esaplanatuǵın kontinent. Ol batısta Evropa menen shegaralasqan. Aziya hám Evropa birgelikte Evraziya materigin quraydı. Aziya Jer Orta teńizi, Qara teńiz, 
wiki_corpus.txt	Bahovuddin), Shekidegi xanlar sarayı hám basqa da usi dáwirdiń eń belgili estelikleri bolıp esaplanadı. Ázerbayjandaǵı meshit, maqbara, medirese hám basqa imaratlardıń qurılısı hám bezewleri Orta 	Aziya 	hám Iran arxitekturası menen óz ara maslasqan. XIX ásirdiń 1-yarımında Ázerbayjanda qurılısta Rossiya hám Evropa arxitekturasınıń tásiri kúsheydi. XX ásir Baku hám basqa qalalar 
wiki_corpus.txt	alınǵan. Bul ertek emes Shaxnamanıń ayırım bólekleri bolǵan. Ferdawsiy ápiwayı ónermenttiń balası. Ol jaslayınan bir neshe til úyrengen. Parsı-tájik folklorın jaqsı úyrenip shıqqan. Ol 	Aziy 	hám Iran tariyxın sonshelli bilgenligi ushın da "Shaxnama" jazıwdı niyet etedi. Húkimet basshısı Maxmud Ǵaznaviy óz átrapına shayırlardı jıynadı. Mine usı patshanıń usınısı menen "
wiki_corpus.txt	danaǵa shamalas awlanadı. Ámiwdárya menen Sırdárya suw jıynawshı maydanı taw bóliminde 350 km kv quraydı. Sırdárya suw balansın qar hám muzlardıń esabınan toplap, al Ámiwdárya muzlı, 	qarlı 	hám jer astı suwları hám az muǵdarda jawın-shashın suwları menen toyınadı. Aral teńiziniń suw resursı 127 kub km quraydı. 1970-jılları dáryanıń suwǵarmalı jerlerge paydalanıw 
wiki_corpus.txt	olar tek adamlar tárepinen quyashtıń nurları qay jerde eń kúshli ekenligin kórsetiw ushın qollanıladı. Bul ósimliklerge bay oazis Liviyada jaylasqan. Alıs arqadaǵı ellerdiń hawa-rayı 	salqınraq 	hám Jer orta teńizi boyındaǵı Evropa mámleketlerindegi hawa-rayına jaqın. Qubla yamasa Kishi Saxara Afrikası  Bul bólim Afrika kontinentiniń qublası haqqında, al Qubla Afrika 
wiki_corpus.txt	qurıldı, jańa imarat hám imaratlar qurıldı. Baspasóz úyi (arxitektorı S. S. Pen), «Inturist» miymanxanası (arxitektorı A. V. Shchusev), Nizamiy atındaǵı muzey, konservatoriya (arxitektorları S.A.	Dadashev 	hám M.A.Useynov), M.Azizbekov atındaǵı teatr (arxitektorı G. M. Alizoda) usılar qatarına kiredi. Mingechaur, Sumgait, Dashkesan sıyaqlı jańa qalalar boy tikledi. Ázerbayjan 
wiki_corpus.txt	da jazǵan. Onıń poemaları arasında «Masǵut», «Iskender» poemaları ayrıqsha orındı iyeleydi. Abay bunnan tısqarı qara sóz benen de násiyatnamalar jazıp, kórnekli rus klassikleri A.S.	Pushkin 	hám M.Yu.Lermontovtıń bir neshe shıǵarmaların qazaq tiline awdarǵan. Ásirese onıń awdarmasındaǵı A.S.Pushkinniń «Evgeniy Onegin» poeması sátli shıqqan awdarmalardan esaplanadı. Solay 
wiki_corpus.txt	hám Qızıl teńiz arqalı Azia menen Shıǵısında Hind okeanı arqalı Avstraliya menen Batısında Atlantika okeanı arqalı Amerika kontinenti menen shegaralasqan. Geografiya  Afrikada jasawshı adamlardıń kópshiligi 	jarlı 	hám olar awıllıq jerlerde jasaydı. Arqa yamasa Saxara Afrikası  Bul súwret Fevral hám Avgustta (jazdan aldın hám keyin) ósimlikler qay jerde eń kóp ekenligin 
wiki_corpus.txt	qanday?' (Onıń basqa tiri organizmlerden parqı nede?), 'Bul tiri organizmdi qalay klassifikaciyalaw kerek?', 'Bul tiri organizm ne atqaradı?' Biologiya haywanlardıń hám basqa organizmlerdiń ózin tutıwın, 	háreketin 	hám olar qanday ekenligin baqlaydı.  Biologiya ilim sıpatında júzlegen jıllardan beri belgili hám onıń bólim hám tarawları kóp. Tarawlardıń kópshiligi óz aldına qaraladı. Barlıq 
wiki_corpus.txt	ustavına tiyisli ózgerisler kirgiziw haqqında sheshim akcionerlerdiń ulıwma jıynalısında qabıl etiledi. Ustavlıq kapitaldı azaytıw haqqında sheshim qabıl ete otırıp akcionerlerdiń ulıwma jıynalısı fondtı azaytıw sebeplerin 	kórsetedi 	hám onı azaytıw tártibin belgileydi. Ustavlıq kapitaldı azaytqanda jámiyetti saplastırǵan jaǵdayda názerde tutılǵan akcionerlerdiń máplerin qorǵaw shártlerin saqlaw zárúr. Akciya — belgili sharayatlarda óz kapitalların 
wiki_corpus.txt	djaynizm hám buddizm boldı. Jaynistlik táliymat dualizmdi járiyalaydı. Adamnıń insanlıǵınıń mánisi eki túrde kórinedi. Olar: materiallıq-adjiva, ruwxıy djiva. Adjiva menen djivanı baylanıstırıwshı bolıp karma 	esaplanadı 	hám onı názik materiya dep túsindirip, karmanıń denesin usı materiya quraydı hám ol jannıń turpayı materiya menen birigiwinde múmkinshilik beredi. Jansız materiya karmanıń qatnası 
wiki_corpus.txt	Polo oǵan «İon» dep at bergen, al Sırdáryanı Yaskart dep ataǵan. Aral teńizi jaǵasınan (Sarıqamıs, Akespe) den 80 m tereńlikten arxeologiyalıq qazılmalar boyınsha tasqa aylanǵan kit 	omırtqasınıń 	hám qızıl balıqtıń súyekleri tabıldı, ol oligatsena dáwirinde jasaǵanı anıqlandı. Usı orınǵa jaqın yamasa Nókistiń qubla tárepinde jaylasqan Shılpıqtıń átiraplarınan akula tisi qaldıǵı tabıldı, 
wiki_corpus.txt	i jasaydı. Ol adamzat jasaǵan eń birinshi materik esaplanadı. Ol basqa kontinentler menen tómendegi shegaralarǵa iye: Arqasında Jer orta teńizi arqalı Evropa menen Shıǵısında Suez 	kanalı 	hám Qızıl teńiz arqalı Azia menen Shıǵısında Hind okeanı arqalı Avstraliya menen Batısında Atlantika okeanı arqalı Amerika kontinenti menen shegaralasqan. Geografiya  Afrikada jasawshı adamlardıń 
wiki_corpus.txt	rawajlandırǵan. 'Xayratul-abrar' Nawayının, óz zamanına bolǵan filosofiyalıq kóz-qaraslarında payda bolǵan. Sonıń ushında onı filosofiyalıq, sotsial-ekonomikalıq, tárbiyalıq máseleler tiykarında bahalaw múmkin. 'Leyli Májnúń, '	Farxad 	hám Shiyriń hám 'Jeti ıqlım' da ıshqı muxabbat máseleleri menen birlikte ádalatlı hám ádalatsız patshalar obrazı menen ushırasamız. Álbette bul dástandaǵı syujetler Kúnshıǵıs ellerine 
wiki_corpus.txt	hám ádalatsız patshalar obrazı menen ushırasamız. Álbette bul dástandaǵı syujetler Kúnshıǵıs ellerine burınnan-aq kóp tarqalǵan arablardıń 'Qays hám Láylı, Mısır hám Assiriyanın 'Jeti gózzal', '	Mehribanu 	hám Shiyriń qıssalarınan alınǵan. Solay bolsada bul obrazlardı Nawayı óz dáwirine ádewir jaqınlastıradı. Usınday sebepler menen hár Xamsada patshalar obrazı hár qıylı. Xısıraw menen 
wiki_corpus.txt	shekemgi 2-1 mıń jıllıqlarǵa tiyisli saz hám tastan islengen haywanlardıń háykelleri (Naxichevan Avtonomiyalıq Respublikasında qazılmalar Kultepa) hám keramika buyımları (Mingechaur qazılmaları) tabılgan. Jartaslardaǵı súwretlerde adamlar, haywanlar, 	ańshılıq 	hám súwret kórinisleri (Qobustan, Gyamikoya), jezden islengen zergerlikler súwretlengen. Orta ásirlerde músinshilik (jez búrkitler, tas háykeller jasaw) rawajlanǵan. Arablar basqınshılıǵınan keyin naǵıslı gúlalshılıq, tas 
wiki_corpus.txt	naǵıslı gúlalshılıq, tas oymashılıǵı, kalligrafiya modaǵa aylandı. Sonıń ishinde, 13-16-ásirlerde kitaplardı kórkem bezew, Tabriz miniatyura mektebi, gilemshilik kórkem óneri joqarı dárejege kóterildi. 18-ásirde imarat diywallarına 	naǵıs 	hám súwret salıw rawajlandı (Shekidegi xanlar sarayı, Ordubad, Shushadagi turaq jaylar). XIX ásirde miniatyura reńli súwreti diywal súwretleri hám portret xudojniklerinde dawam ettirildi (Usta 
wiki_corpus.txt	sıpatı onıń aqıllı, kúshli hám bilimli bolıwında dep biledi. Sonın, ushında Iskender óz átirapına kóp ǵana alımlardı jıynaǵan. Bular Nańumojis (Aristoteldiń atası), Platon, Sokrat, Gippokrat, 	Pifagor 	hám taǵı basqalar. Bul jolda Nawayı álbette realistlik joldan barǵan Iskender Zulqarnayınniń dańqqa erisiwinde áyyemgi Greciya alımlarınıń tutqan ornın ashıp kórsetken. Solay etip, Alisher 
wiki_corpus.txt	bolıp tabıladı. Bahalaw arqalı buxgalteriya esabında hár qıylı ólshemlerde kórsetilgen esap obektlerin ulıwmalastırıwǵa erisiw múmkin. Mısalı, tiykarǵı qurallar, materiallıq emes aktivler, investiciyalar, materiallar, shet el 	valyutası 	hám taǵı da basqalar ulıwmalasqan ólshem — pul ólsheminde kórsetiledi. Bahalaw járdeminde xojalıq qarjılarına sarplanǵan hám xojalıq procesinde paydalanılǵan, tovar hám miynet qárejetlerin durıs kórsetiliwi 
wiki_corpus.txt	Sulayman Rustam, Rasul Rizo, J.Jabbarlı, M.Ibrohimov, Samad Vurǵun sıyaqlı talantlı jazıwshılardıń shıǵarmaları basqa xalıqlar tillerine awdarılıp, keń tarqaldı. Ázerbayjan Jazıwshılar Awqamı 1932-jılda shólkemlestirilgen. 	Ázerbayjan 	hám ózbek xalıqları áyyemnen ádebiy baylanısta bolıp kelgen. Nizamiy shıǵarmalarınıń ayırımları orta ásirlerde-aq ózbek tiline awdarılǵan. Sonıń ishinde, Qutb Xorezmiy XIV ásirdiń birinshi 
wiki_corpus.txt	bar. Ázerbayjanda Mámleketlik muzıka akademiyası, 6 muzıka bilimlendiriwi, 73 muzıka mektebi bar. U.Hojibekov atındaǵı Ázerbayjan kórkem óneri ilimiy izertlew institutı (1945) muzıka hám teatr máseleleri menen shuǵıllanadı. 	Ázerbayjan 	hám ózbek xalıqları muzıka tarawında áyyemnen birge islesken. Atap aytqanda, Iran azarlarına tiyisli Abdulqodir Maroǵiy (1340-1435) derlik barlıq dóretiwshilik (qosıqshı, sazende hám kompozitorlıq) hám ilimiy (
wiki_corpus.txt	jolı Vedalar aytqanlardı izbe-iz orınlaw bolıp tabıladı. Mimansa vedalıq tekslerdi abıroylı dep qabaq etip qoymastan bularda eń joqarǵı seziwshilik universallıq substantsiyanı kóredi, bul máńgi 	jasaydı 	hám absolyut bolıp tabıladı. Biliw teoriyasınıń járdeminen zatlardıń durıs túsiniwine tek jetip qoymastan, al túp tiykarǵı metafizikalıq túsiniklerge erise alamız. Buǵan mısalı: sezimlik qabıllaw, 
wiki_corpus.txt	usı aymaqtıń ayrıqsha rayonlarına bola óz suverenitetiń járiyalawı hám usınıń nátiyjesinde mámleketler arasında dawlar hám qurallı soqlıǵısıwlar kelip shıǵıwı menen baylanıslı. Bunday jaǵdaydıń keleshegi joq 	ekenligi 	hám adamzattıń ulıwma mápleri jolında Antarktikanı úyreniw hám onnan paydalanıwǵa qaratılǵan xalıqaralıq birge islesiwdiń jedel rawajlanıwı onıń ayrıqshı xalıqaralıq-huqıqıy dárejesi hám aymaqlıq tártibin 
wiki_corpus.txt	hám t.b. ullı alım hám allamalar usı tilde miynetlerin dóretken. Klassikalıq arab tili házirgi arab tiliniń payda bolıwına negiz saldı. Házirgi arab tili jaqın 	shıǵıstaǵı 	hám Afrikanıń arqa tárepinde jaylasqan jigirmadan artıq arab elleriniń rásmiy tili. Bul tilde kúndelikli gazeta-jurnallar shıǵadı, kitaplar basıladı, radio hám televidenie esittiriw hám 
wiki_corpus.txt	maqtanıshqa iye bolǵan hám ol haqqında Ullı Pyotrdıń nergi dep atalǵan romanında jazǵan. 19-ásirde Rossiyanıń barlıq aristokrat shańaraqları francuz tilin úyrengen, solay etip Pushkin, onıń 	ajaǵası 	hám ajapası rus tiline qaraǵanda fransuz tilinde jaqsıraq sóylegen hám jazǵan. Balalardı Arina Rodionovna Yakovleva atlı tárbiyashı baqqan. Olardı rus tilin jaqsı kóriwge úyretken 
wiki_corpus.txt	jolları uzınlıǵı 36,7 mıń km, 32 mıń km qattı qatlamlı. Teńiz transportınıń áhmiyeti úlken. Tiykarǵı portı Baku. Baku — Túrkmenbası teńiz paromi bar. Kura dáryasında keme qatnaydı. Baku-	Batumi 	hám Ali-Bayramli — Baku neft trubası, Qarataw — Akstafa, Qarataw — Sumgait gaz trubaları bar. Bakuda Metropoliten qurılǵan. Pul birligi — manat. Qalalar hám wálayatlar: Baku qalası, 
wiki_corpus.txt	jazıwdı baslaǵań kórnekli ázerbayjan shayırı Nizamiy Ganjaviy (XII ásir) hám bunnan eki ásir keyin Hind elinde Xısıraw Dexleviy, Nawayınıń zamanlası kórnekli parsı-tájik shayırı Ábdiraxman 	Jámiy 	hám Alisher Nawayınıń ózi. Bul jazılǵan Xamsalar negizinen bir derekke tiykarlanǵan bolsa da, biraq olardıń hárbiri bir-birinen parıq qıladı. Sebebi hár Xamsada jaratılǵan 
wiki_corpus.txt	menen dúnya iliminiń rawajlanıwına úlken úles qosqan Ábúw Rayxan Beruniy, Ábúw Nasır Farabiy, Ábúw Áliy ibn Sina, Muhammed Xorezmiy, Mahmud Zamaxshariy hám t.b. ullı 	alım 	hám allamalar usı tilde miynetlerin dóretken. Klassikalıq arab tili házirgi arab tiliniń payda bolıwına negiz saldı. Házirgi arab tili jaqın shıǵıstaǵı hám Afrikanıń arqa 
wiki_corpus.txt	hám shala shól ósimlikleri, kóbirek putalıqlar, Kura-Arake oypatlıǵınıń sorlaq jerlerinde sora, taw eteklerindegi tegisliklerde juwsan hám juwsan-selew ósedi. Ormanzarı 1146 mıń ga. 2200-2500 m biyikliklerde 	subalp 	hám alp otlaqları bar. Haywanat dúnyası hár túrli: jer bawırlawshılar, kemiriwshiler, jabayı jalǵızaq, nutriya, yenot tárizli iyt, dikobrazn, qaplan, ayıw, súylin, keklik, ǵaz hám 
wiki_corpus.txt	Awıl xojalıǵı mashinasazlıǵı, kemasazlıq, azıq-awqat sanaatı ushın ásbap-úskene islep shıǵarıw rawajlanǵan (Baku, Ganja, Mingechaur, Xonkendi, Naxichevan, Kuba). Qara hám reńli metallurgiya Sumgaittaǵı truba 	prokatı 	hám alyuminiy, Ganjadaǵı alyuminiy, Bakudaǵı polat arkrn zavodlarınan ibarat. Baku, Ganja hám Mingechaurda jip gezleme kombinatları, Sheki hám Xonkendida shayı kombinatları jaylasqan. Paxta tazalaw, 
wiki_corpus.txt	ásirdiń 30-40 jıllarında XX ásirdiń basında jıynala basladı. Olar kópshilik jaǵdayda qaraqalpaq ertekleri menen toplamlarında basıldı. 1961-jılı Q.Maqsetov, N.Kamalov, Q.Mambetnazarov baspaǵa tayarlaǵan "Qaraqalpaq 	legendaları 	hám anekdotları" kitabında qaraqalpaq ańızınan bir qansha úlgiler berildi. Waqıyanıń sheberlik penen qurasatırılıwı bolatuǵın istiń sheshiminiń tabılıwı isendirerli etip tastıyqlanıwı ańızlarǵa óz aldına bir 
wiki_corpus.txt	Zangazur jolı Medicina xızmeti. Medicina xızmetkerleri Ázerbayjan medicina institutında hám 17 orta medicina bilimlendiriw ornında tayarlanadı. Belgili balneologiya kurortları — Naftalan, Istisu; klimatlıq kurortları — Shusha, Mardakyan, Bilchya, 	Buzovna 	hám Apsheron yarım atawındaǵı Baku «Salamatlıq zonası.» Bilimlendiriw, ilimiy hám mádeniy-aǵartıwshılıq mákemeleri  Házirgi Ázerbayjan aymaǵında dáslepki mektepler 5-ásirde ashılǵan. Arablar basqınshılıǵınan keyin balalar 
wiki_corpus.txt	mádeniyatı gúlleniwine salmaqlı úles qostı.  XIII ásirdiń 30-jıllarında Ázerbayjanǵa monǵollar, XIV ásir aqırında Ámir Temur áskerleri bastırıp kirdi. XIV-XV ásirlerde Shirvonshahlar patshalıǵı kúsheydi. Qara 	qoyınlılar 	hám Aq qoyınlılar dep atalǵan jańa mámleketler payda boldı. Sawda-satıq háwij aldı. Safaviyler mámleketi (XVI ásir) dáwirinde Ázerbayjan xalıq xojalıǵı hám mádeniyatında rawajlanıw 
wiki_corpus.txt	mámleketke birigiwine alıp keldi. Bul hádiyse arab tiliniń bekkemleniwine jánede rawajlanıwına óz tásirin tiygizdi. VIII-IX ásirlerde arab tiliniń grammatikası islep shıǵıldı, leksikografiyalıq sózlikler jaratıldı, 	folklor 	hám arab bádáwiy poeziyası jıynaldı. Arab tiliniń arab hám ájám (arab emes) xalıqlar arasında keń tarqalıwına Quran hám Muhammed Áleyhis-salamnıń hádiysleri óz tásirin 
wiki_corpus.txt	Glinka tárepinen operaǵa aylanadı. Ereseklik  1817-jılı Pushkin Sankt Peterburgta sırt el firmasına jumısqa kiredi. Ol tez arada siyasat penen qızıǵıp baslaydı hám 1825-jılı bir topar 	dvoryanlar 	hám armiya ofitserleri basshılıqqa jańa patsha qoyıp onıń kúshin azaytıwǵa háreket etken dekabristler kóterilisin qollap quwatlaydı. Pushkin bir neshe siyasiy poemalardı jazǵan. Nátiyjede ol 
wiki_corpus.txt	bolǵanda da tek jıltır sóz emes, bálki hár bapqa bólinip berilgen didaktika. Bilim haqqında, jaqsılıq hám jamanlıq, minez-qulıq haqqındaǵı baplarǵa bólip qaraydı. Axmed Yugnakiy 	dúnyaparaz 	hám ashkóz adamlardı qattı sınǵa aladı. Onıń pikiri boyınsha dúnyada sonday bir ashkóz adamlar toparı kóbeyip ketken. Olar arsha-arsha altınlar arttırıp, kiyimlerin jamap 
wiki_corpus.txt	muxabbat máseleleri menen birlikte ádalatlı hám ádalatsız patshalar obrazı menen ushırasamız. Álbette bul dástandaǵı syujetler Kúnshıǵıs ellerine burınnan-aq kóp tarqalǵan arablardıń 'Qays hám Láylı, 	Mısır 	hám Assiriyanın 'Jeti gózzal', 'Mehribanu hám Shiyriń qıssalarınan alınǵan. Solay bolsada bul obrazlardı Nawayı óz dáwirine ádewir jaqınlastıradı. Usınday sebepler menen hár Xamsada patshalar 
wiki_corpus.txt	map of Livingston Island and Greenwich Island  TITLE: Antarktikanıń xalıqaralıq huqıqıy dárejesi Antarktikanıń xalıqaralıq huqıqıy dárejesi Antarktikanıń qalıń muz benen qaplanǵan usı kontinenttiń oǵan tutasıwshı 	suw 	hám atawlardıń ayrıqshı xalıqaralıq-huqıqıy dárejesi XX ásir basında bir qatar mámleketler tárepinen anaw yaki mınaw tiykarlarında usı aymaqtıń ayrıqsha rayonlarına bola óz suverenitetiń 
wiki_corpus.txt	aytıp, usı xojalıqtıń tirewi, uyıtqısı ekenligin aytıp ótken. Al házirgi zamanımızda olardıń kásibinde qosıp aytıw úrdiske aynalǵan. Bet ashar tereń realistlik, turmıs penen bekkem baylanısqan 	dóretiliwi 	hám atqarılıwı jaǵınan folklorlıq dóretpe bolıp esaplanadı. Onda ómir shınlıǵı, hárbir adamnıń minez qulqı, is háreketine baylanıslı sıpatlar qısqa hám ádil beriledi. Jıynalǵan xalıqqa 
wiki_corpus.txt	Batısında Atlantika okeanı arqalı Amerika kontinenti menen shegaralasqan. Geografiya  Afrikada jasawshı adamlardıń kópshiligi jarlı hám olar awıllıq jerlerde jasaydı. Arqa yamasa Saxara Afrikası  Bul súwret 	Fevral 	hám Avgustta (jazdan aldın hám keyin) ósimlikler qay jerde eń kóp ekenligin kórsetedi Arqa Afrikanıń kópshilik bólimin Saxara shólistanlıǵı iyelegeni ushın ol jerler qurǵaq 
